,Current Coylton GSP Electricity Demand (MWh),Future Coylton Electricity Demand (MWh),Coylton 33kV Wind (MWh),Coylton GSP Wind (MWh),Domestic Heat per kWh,Air Temp (DegC),West Whitlawburn District Heating (kWh)
15549,4.676825224,14.24359967,17.14205526,82.73362779,1.14E-05,4.541,218.10375
15550,4.797276409,14.48510395,18.22771249,83.58886453,1.20E-05,4.619,131.57625
15551,4.695320019,14.25075112,17.82206538,84.0194522,1.16E-05,4.619,131.57625
15552,7.530075972,18.49376402,18.73377567,85.8597177,1.96E-05,4.661,121.9525
15553,7.475077365,18.79619991,18.19047773,83.9492973,2.16E-05,4.661,121.9525
15554,7.646586725,20.12061559,18.33021471,83.49804178,2.87E-05,4.686,109.20875
15555,7.761352314,21.92756775,18.28648767,86.68308172,3.80E-05,4.686,109.20875
15556,8.365462945,25.84959919,18.37394217,85.82632443,5.76E-05,4.663,147.33125
15557,8.945006025,31.54226131,18.58763223,88.01918451,8.72E-05,4.663,147.33125
15558,9.632511761,36.26914015,19.36614201,88.62676925,0.000106708,4.635,96.645
15559,10.17115101,41.20544397,18.50037763,87.99566217,0.000119285,4.635,96.645
15560,10.46123756,43.40776005,18.9139022,85.63678727,0.000123715,4.585,184.1675
15561,10.16574718,40.79315519,17.97871311,86.24003599,0.00011671,4.585,184.1675
15562,10.15372385,38.37618622,17.26065556,83.15479576,0.000107956,4.555,156.57125
15563,10.53569257,37.57931335,17.64697167,85.44842649,0.000102737,4.555,156.57125
15564,10.26941158,37.41536708,17.33720809,81.71558996,9.77E-05,4.478,241.695
15565,10.36554993,35.85057902,17.84749017,84.32983126,8.95E-05,4.478,241.695
15566,7.681760229,32.77753219,17.02590525,81.99236206,8.65E-05,4.361,259.99625
15567,7.992034139,33.13297925,17.24408865,80.93931345,8.54E-05,4.361,259.99625
15568,8.270751376,32.59823374,16.17465471,78.21132738,7.94E-05,4.261,231.435
15569,8.776345289,33.5114797,16.84541675,81.77930477,7.99E-05,4.261,231.435
15570,8.909758779,33.60783069,15.64134671,77.92765795,8.10E-05,4.367,211.39875
15571,9.043987226,33.60517883,15.89440862,79.70660326,8.13E-05,4.367,211.39875
15572,9.082916389,34.64015793,14.97733661,76.32272904,8.37E-05,4.655,164.6275
15573,8.890748437,32.35501046,15.36398478,75.29570294,8.00E-05,4.655,164.6275
15574,8.712394188,30.56950762,14.41549383,72.11643954,7.20E-05,4.84,167.4075
15575,9.169109873,33.33436744,14.87968068,72.71565912,8.70E-05,4.84,167.4075
15576,9.340914805,34.53425276,15.16379107,73.56900064,9.27E-05,4.866,266.31625
15577,9.4228757,34.32931852,15.04510077,75.77999175,9.10E-05,4.866,266.31625
15578,9.863000841,35.09184717,15.70193043,79.552046,9.40E-05,4.732,341.68375
15579,10.3967954,36.52094544,16.134166,78.33715438,9.85E-05,4.732,341.68375
15580,10.77779388,37.60631585,16.07038738,79.80046139,0.000104298,4.339,240.32125
15581,10.70719664,38.18838516,15.94885093,79.00631862,0.000108581,4.339,240.32125
15582,10.98984334,37.74488609,16.07549327,77.83483253,0.000104419,3.834,273.51875
15583,11.02582367,39.06837122,16.30796955,77.54734208,0.000112337,3.834,273.51875
15584,10.83558131,38.24844973,15.2592906,77.91226319,0.000109809,3.414,327.62125
15585,10.71002612,36.87892695,15.21557171,77.18208189,0.000102634,3.414,327.62125
15586,9.897507186,34.79279144,14.86757709,75.52592176,9.73E-05,3.247,326.48
15587,9.177956481,31.13275286,14.88445367,74.35189594,7.89E-05,3.247,326.48
15588,8.669969112,28.35331159,13.28284714,70.21984946,6.73E-05,3.029,371.9575
15589,8.171185983,25.63563072,13.16391162,70.65218026,5.37E-05,3.029,371.9575
15590,7.359014463,22.96882302,10.97699776,61.4320944,4.27E-05,2.654,336.54875
15591,6.763832548,21.01098508,11.14099504,62.95757104,3.52E-05,2.654,336.54875
15592,6.311714707,19.29941959,9.570536162,55.63244949,2.81E-05,2.296,348.75375
15593,5.786065978,17.6634285,9.527520611,55.67159956,2.18E-05,2.296,348.75375
15594,5.573283949,16.56573448,8.770594699,50.72629441,1.92E-05,2.069,239.10875
15595,5.419701578,15.99551951,8.894302116,51.92871569,1.71E-05,2.069,239.10875
15596,5.171283368,15.5647237,8.180562682,49.69559914,1.62E-05,1.976,182.52
15597,5.125501263,15.29067531,8.214474626,49.42289918,1.48E-05,1.976,182.52
15598,4.993801504,15.19297631,7.919397343,46.87655192,1.49E-05,1.947,153.25625
15599,5.0364399,15.13838472,7.866041861,46.20615419,1.46E-05,1.947,153.25625
15600,7.840769797,19.64788966,7.380910312,43.59538962,2.42E-05,1.803,128.94625
15601,7.787825201,19.80096939,7.206544466,42.96369805,2.56E-05,1.803,128.94625
15602,7.916927379,21.23959922,6.739037918,40.83038555,3.33E-05,1.599,122.54625
15603,8.222900041,23.93989783,6.85180251,42.57930403,4.71E-05,1.599,122.54625
15604,8.720858992,27.91740678,6.326369539,40.82681326,6.72E-05,1.334,111.66625
15605,9.401873657,33.75692427,6.417417765,39.88619809,9.72E-05,1.334,111.66625
15606,10.31769727,40.153487,6.129295321,38.76632388,0.000125515,1.019,115.88625
15607,10.65158616,43.70942699,6.123613754,40.10015816,0.000131153,1.019,115.88625
15608,10.95065033,44.04942714,5.442711171,37.18455579,0.000133832,0.836,167.32625
15609,10.78543291,42.22818223,5.37280562,35.70360007,0.000124659,0.836,167.32625
15610,10.82192608,40.20605518,4.689541266,33.7293148,0.000116588,0.645,173.31
15611,10.817972,38.62746343,4.957426213,33.29126756,0.000107053,0.645,173.31
15612,10.999116,37.57183322,4.312568334,30.23204751,0.000101301,0.588,210.11625
15613,11.33188532,37.29306247,4.242682473,29.64638724,9.91E-05,0.588,210.11625
15614,8.960905331,34.13253363,3.601197285,26.3631098,9.28E-05,0.584,254.32375
15615,9.632069444,35.24976499,3.767156147,26.49521214,8.68E-05,0.584,254.32375
15616,10.10474852,35.90753296,3.386201878,23.22274537,8.45E-05,0.849,245.99
15617,10.61210107,35.30931725,3.30911271,23.57052799,8.26E-05,0.849,245.99
15618,10.81237566,34.30430539,3.097920348,20.79733227,8.09E-05,1.845,224.59375
15619,11.03239734,34.38559632,3.079555992,20.70303485,8.14E-05,1.845,224.59375
15620,11.1009165,35.90990775,2.832509263,18.7936696,8.43E-05,2.834,208.89375
15621,11.21951873,34.83688479,2.926159928,17.90481822,8.14E-05,2.834,208.89375
15622,11.13215114,34.89259821,2.661179221,16.96663232,8.47E-05,3.802,231.05375
15623,11.04574967,35.03936075,2.775331988,17.03574874,8.58E-05,3.802,231.05375
15624,11.39117166,35.58946922,2.873662464,18.52606122,8.70E-05,4.67,271.0675
15625,11.01323138,29.91805804,3.016513639,17.82066295,5.62E-05,4.67,271.0675
15626,11.70480536,31.55148348,2.979733491,19.10640436,6.16E-05,5.216,262.06375
15627,11.90784318,31.68788156,3.061656204,19.19928127,6.05E-05,5.216,262.06375
15628,12.32663,32.907262,3.308209857,20.95757857,6.66E-05,5.345,257.2125
15629,12.6562589,36.46966432,3.356984382,20.22509545,8.59E-05,5.345,257.2125
15630,13.06425266,41.38616159,3.571957027,23.98327714,0.000113421,4.929,260.52125
15631,12.77017926,39.39144217,3.629318605,23.48970481,0.000105185,4.929,260.52125
15632,12.59367329,39.77466181,4.489594633,29.54781037,0.000106256,4.524,297.77125
15633,12.30211046,37.53393293,4.774975462,29.05989792,9.67E-05,4.524,297.77125
15634,11.44144549,35.22064405,5.101778173,33.06886568,8.93E-05,4.552,396.38375
15635,10.6872729,32.50705186,4.969992551,32.61142065,7.78E-05,4.552,396.38375
15636,9.783014014,29.78222263,5.337641926,33.11278038,6.88E-05,4.549,292.13875
15637,9.110155603,27.28849002,5.192282476,32.55600025,5.77E-05,4.549,292.13875
15638,8.207848479,23.86668517,5.162329108,32.67472692,4.32E-05,4.473,415.96
15639,7.544282062,21.70492781,5.311843328,32.54322569,3.44E-05,4.473,415.96
15640,6.895403472,19.75340918,5.298330718,33.03690407,2.70E-05,4.427,291.115
15641,6.437835953,18.31493203,5.299041243,33.18963264,2.15E-05,4.427,291.115
15642,6.026860058,16.83082973,5.523061726,33.44186536,1.77E-05,4.411,258.1825
15643,5.725439446,16.20876819,5.41979655,34.251877,1.62E-05,4.411,258.1825
15644,5.325913339,15.43051577,5.19717613,32.58098077,1.42E-05,4.449,202.22625
15645,5.067303126,15.02848312,5.011776642,32.3793893,1.36E-05,4.449,202.22625
15646,5.056431278,14.95916717,4.754066951,29.82297189,1.31E-05,4.443,196.79875
15647,5.041390825,14.81505288,4.751774128,29.59559483,1.23E-05,4.443,196.79875
15648,7.585837683,18.6753423,4.388602593,28.51148498,2.03E-05,4.407,123.9775
15649,7.574185724,18.77317171,4.326354365,28.43643115,2.06E-05,4.407,123.9775
15650,7.54464853,20.17331742,4.237198894,26.87382733,2.91E-05,4.314,121.2675
15651,7.746831029,22.6477993,4.246945868,27.73460038,4.23E-05,4.314,121.2675
15652,8.211926657,25.77058002,3.965074769,27.19745394,5.80E-05,4.14,125.61
15653,8.878280348,31.72518756,4.161667671,26.96607992,8.84E-05,4.14,125.61
15654,9.700652392,37.17482038,4.215678325,27.25258067,0.000111386,4.178,111.9325
15655,10.35396747,42.35440116,4.151785765,27.31581234,0.000122637,4.178,111.9325
15656,10.54137749,42.70975613,4.30053685,28.13058463,0.000122312,4.205,171.71625
15657,10.52955151,40.33950462,4.386082693,28.39654108,0.000113972,4.205,171.71625
15658,10.56801717,38.32975182,4.563709768,29.80176041,0.000107496,4.283,176.09625
15659,10.54426732,38.07460424,4.782963009,29.66012434,0.000104694,4.283,176.09625
15660,10.53051487,36.85525985,4.939799266,31.16149941,9.81E-05,4.343,222.475
15661,11.013806,36.46425248,5.03982871,31.73561166,9.26E-05,4.343,222.475
15662,8.988326211,34.78025771,5.222487772,32.60112724,8.62E-05,4.446,263.43125
15663,9.40968401,34.4787598,5.111781777,32.96217812,8.29E-05,4.446,263.43125
15664,10.21940191,34.24504624,5.28510024,33.10035272,8.02E-05,4.51,244.595
15665,10.91092715,33.96737311,5.393232376,33.98558039,7.40E-05,4.51,244.595
15666,11.25417072,34.88639008,5.026533758,31.16601559,7.90E-05,4.859,226.87375
15667,11.1833557,33.74793867,4.928793766,31.08494202,7.72E-05,4.859,226.87375
15668,11.41603043,34.17135074,4.626958086,28.57930146,7.76E-05,5.369,272.97125
15669,11.08592394,33.57534376,4.394299269,27.95492791,7.70E-05,5.369,272.97125
15670,11.21649153,33.74569629,4.009574081,24.77685984,7.68E-05,5.817,246.79875
15671,11.3366666,35.642411,4.001791975,24.32359822,8.72E-05,5.817,246.79875
15672,11.60162754,35.75157936,3.72473096,23.20339355,8.84E-05,6.163,217.58
15673,11.43209969,30.07726962,3.783052149,22.41173783,5.44E-05,6.163,217.58
15674,12.1510346,31.38968245,3.261274805,20.93614381,5.71E-05,6.287,244.5275
15675,12.53721794,31.4089906,3.259258434,20.96706523,5.59E-05,6.287,244.5275
15676,12.72327385,32.89938107,3.116369317,20.65065902,6.16E-05,5.995,270.06
15677,13.07556595,36.79889075,3.155423953,20.14697178,8.65E-05,5.995,270.06
15678,12.87196956,40.40058482,3.76575404,24.30827049,0.000110042,4.851,284.40875
15679,12.72274412,39.00030878,3.585524468,24.75733983,0.000101821,4.851,284.40875
15680,12.7758562,39.00680599,4.708562341,30.91369828,0.000102483,3.951,361.2325
15681,12.33227347,36.97078486,4.766318711,30.79410752,9.38E-05,3.951,361.2325
15682,11.36787809,34.03336161,5.528207829,33.65520749,8.49E-05,3.664,362.4025
15683,10.51600573,31.26203896,5.38105163,33.73503666,7.26E-05,3.664,362.4025
15684,9.954575267,29.24915095,5.670594927,34.88466793,6.43E-05,3.489,458.9825
15685,9.108691518,26.06741917,5.736774667,34.90901583,5.04E-05,3.489,458.9825
15686,8.36762671,23.31124042,5.738914074,34.08710234,3.92E-05,3.465,375.64875
15687,7.641732336,21.04676747,5.647487893,34.41779725,3.10E-05,3.465,375.64875
15688,6.986981724,19.17212077,5.220854585,33.20847711,2.35E-05,3.47,341.4475
15689,6.479445269,18.06953168,5.278744765,33.07726837,1.96E-05,3.47,341.4475
15690,6.062934456,17.14611326,5.064677973,31.83127265,1.84E-05,3.396,327.625
15691,5.699675539,16.27271374,5.048801564,32.12642735,1.61E-05,3.396,327.625
15692,5.409822289,15.38590214,5.058062724,31.37008537,1.36E-05,3.35,270.6275
15693,5.160089282,15.05340674,4.998367644,31.30075154,1.35E-05,3.35,270.6275
15694,5.263007508,15.10925433,4.83361375,31.13218403,1.29E-05,3.294,176.76625
15695,5.083793545,14.69356496,4.95746047,31.13032169,1.15E-05,3.294,176.76625
15696,8.227211539,18.53377208,5.396103388,32.59886688,1.56E-05,3.252,219.56375
15697,8.111824505,18.56393589,5.285510879,31.83303296,1.66E-05,3.252,219.56375
15698,8.282795092,19.2209193,5.467508706,34.17029054,1.95E-05,3.325,203.2025
15699,8.36433761,20.93665553,5.545383265,32.92117457,2.88E-05,3.325,203.2025
15700,8.836240567,24.6338861,5.578221903,33.60715032,4.72E-05,3.435,190.93
15701,9.475546596,31.07687876,5.443584892,33.49203717,8.13E-05,3.435,190.93
15702,10.28614192,38.21020223,5.329859825,34.04071206,0.000114533,3.499,192.8325
15703,10.89450717,42.92668822,5.599203987,34.38624589,0.000125112,3.499,192.8325
15704,11.5717038,45.98699862,5.503689786,33.11975213,0.000137502,3.48,172.18375
15705,11.65714865,44.66562054,5.427856897,33.38348118,0.000134674,3.48,172.18375
15706,11.65787884,41.20043519,5.591950304,33.33139156,0.000117989,3.399,207.68875
15707,11.5724368,40.12183904,5.421492746,33.38145223,0.000112692,3.399,207.68875
15708,11.60683825,39.28365909,5.698636571,35.31223371,0.000107646,3.356,231.355
15709,11.69046402,38.11353495,5.760594492,33.94629642,0.000100618,3.356,231.355
15710,9.322063789,35.50613246,6.067143158,36.07785177,9.68E-05,3.32,303.29375
15711,9.814433842,37.29062583,5.98242341,37.38012565,9.66E-05,3.32,303.29375
15712,10.74283045,37.9875827,6.46304295,39.6278995,9.92E-05,3.315,258.97125
15713,11.21235658,37.87714471,6.412276176,38.73040004,9.48E-05,3.315,258.97125
15714,11.66549819,37.86592816,5.902759912,34.98594038,9.23E-05,4.04,300.10625
15715,11.74821302,37.35180886,5.838878849,34.32715204,9.53E-05,4.04,300.10625
15716,11.85370539,37.11125864,5.03005887,29.59324643,9.39E-05,5.021,302.37625
15717,11.93629993,37.81526279,4.901551827,30.12133397,9.77E-05,5.021,302.37625
15718,11.99763039,38.22060246,4.260250068,25.71861075,9.89E-05,5.764,325.80875
15719,11.98827708,38.82629561,4.2857746,25.10700693,0.000104016,5.764,325.80875
15720,12.38092872,39.85263466,3.956776389,24.17841298,0.000106537,6.205,345.345
15721,12.61427623,40.58637334,4.003492422,24.33395707,0.000107388,6.205,345.345
15722,13.0407719,41.50719886,3.907582879,23.86545397,0.000112334,6.265,345.63625
15723,13.15790462,42.56074677,3.848068989,23.1381934,0.000118572,6.265,345.63625
15724,13.47153508,43.66217505,4.014728157,24.45023006,0.000122776,5.934,297.335
15725,13.41441218,43.6661228,3.78964253,24.54188099,0.00012349,5.934,297.335
15726,13.49907586,43.88150009,4.747687959,30.0017566,0.000125497,5.096,329.52125
15727,13.16689374,42.54169478,4.803282312,29.7849233,0.000121173,5.096,329.52125
15728,13.00938314,42.47929186,5.873383729,35.50857826,0.000123311,4.52,358.5825
15729,12.20311724,38.74365714,5.74543128,35.91373673,0.000104994,4.52,358.5825
15730,11.54780084,37.54848197,5.936107201,37.06239803,0.000102848,4.494,373.265
15731,10.97652146,35.09940696,5.967093684,38.4429493,9.18E-05,4.494,373.265
15732,10.037489,31.38218161,6.247786643,37.61438928,7.72E-05,4.285,432.05625
15733,9.346605992,28.33467691,6.200251306,38.50861766,6.32E-05,4.285,432.05625
15734,8.316413833,25.12290368,6.354023848,37.82260268,5.00E-05,3.987,452.08625
15735,7.673731333,22.37338879,6.226040271,37.24125108,3.81E-05,3.987,452.08625
15736,6.957629538,20.1214441,5.805009908,36.60506766,2.99E-05,3.752,439.66625
15737,6.393850699,18.51684533,5.769928764,36.2711401,2.35E-05,3.752,439.66625
15738,6.072976878,17.80245692,5.499806774,32.78793752,2.32E-05,3.604,343.00625
15739,5.742760302,16.55284444,5.336010822,33.04469812,1.86E-05,3.604,343.00625
15740,5.407681806,16.1312022,5.196108309,32.2675576,1.79E-05,3.509,352.085
15741,5.271207678,15.80621903,5.35813144,32.70458829,1.67E-05,3.509,352.085
15742,5.089876253,15.39542326,5.062769155,32.08227304,1.54E-05,3.479,236.32375
15743,5.266832834,15.81173192,5.171919674,32.2683506,1.70E-05,3.479,236.32375
15744,8.208361191,19.20010822,5.089467428,31.41579316,1.91E-05,3.441,220.52125
15745,8.043508247,18.74401833,4.972067963,31.8139636,1.83E-05,3.441,220.52125
15746,8.03471079,19.08722325,4.90406348,30.61976389,1.98E-05,3.542,213.96125
15747,8.193598911,20.03776441,4.744968248,29.85727048,2.45E-05,3.542,213.96125
15748,8.488418367,22.2735491,4.871332147,29.69183562,3.55E-05,3.666,176.57375
15749,9.041247873,27.75631527,4.789112474,30.53353162,6.44E-05,3.666,176.57375
15750,10.13384888,36.93959385,4.701952208,29.22272456,0.000107957,3.724,180.2525
15751,10.89953802,44.5138034,4.832013094,30.26363652,0.000135108,3.724,180.2525
15752,11.59033977,49.20226803,5.531884149,34.34383147,0.000152599,3.779,175.02125
15753,11.89641961,47.97121599,5.504462094,32.78008347,0.00015093,3.779,175.02125
15754,11.99254881,46.33478395,6.03563655,36.60884447,0.000144247,3.812,183.88125
15755,11.89397277,44.56331943,6.097960043,36.14057509,0.000135099,3.812,183.88125
15756,12.28372489,43.16631676,7.184567752,41.81092228,0.00012471,3.703,204.08125
15757,12.56370136,43.44950819,7.487736373,42.22416621,0.000121421,3.703,204.08125
15758,9.951310272,39.44379955,8.682499702,48.70364218,0.000112951,3.598,238.7225
15759,10.12527482,39.16052861,8.493000713,47.20158366,0.000105411,3.598,238.7225
15760,10.94168576,39.90578619,9.043168324,51.14221443,0.000106313,3.426,302.60875
15761,11.23550544,39.11786827,8.999290886,51.47728127,9.88E-05,3.426,302.60875
15762,11.51953656,38.56261579,8.659615509,48.1222699,9.69E-05,3.804,264.5175
15763,11.61978096,37.78472212,8.645293067,48.74975956,9.53E-05,3.804,264.5175
15764,11.98883211,38.62147374,7.64090598,43.93355053,9.81E-05,4.368,377.49375
15765,11.99633331,38.10818893,7.573521323,42.40933345,9.62E-05,4.368,377.49375
15766,12.03505899,38.45635833,8.227594735,46.21456513,9.81E-05,4.931,321.62375
15767,12.21333604,38.36022919,8.362919012,46.15733213,9.63E-05,4.931,321.62375
15768,12.54148015,38.92264974,8.933340827,50.30225842,9.91E-05,5.27,375.31625
15769,12.62378826,39.81714086,9.016410966,49.59444804,0.000103363,5.27,375.31625
15770,12.92743886,40.48726291,8.959738831,50.86335464,0.000105355,5.356,308.38125
15771,13.15931024,40.71928502,8.950113441,49.92586031,0.000106477,5.356,308.38125
15772,12.91497302,41.6097843,9.005056842,51.22313567,0.000113248,5.1,349.56125
15773,13.01649824,41.83625581,9.107067756,50.63725312,0.000114638,5.1,349.56125
15774,12.70826927,42.00693018,9.000601745,49.3781164,0.000117344,4.372,334.2925
15775,12.63326732,40.27009694,9.061091485,50.03426471,0.000108902,4.372,334.2925
15776,12.14755349,39.17734184,8.831428028,49.03251554,0.000107595,3.352,494.59125
15777,11.85746416,37.88494474,8.770726244,49.82288316,0.000101846,3.352,494.59125
15778,11.16187696,35.28349863,8.827532911,48.95161966,9.22E-05,2.908,422.545
15779,10.42183013,33.01088175,8.753603553,49.83316939,8.36E-05,2.908,422.545
15780,9.811679639,30.27235224,8.496713284,49.33670231,7.18E-05,2.529,461.105
15781,8.944880846,27.81260107,8.149883276,48.99165829,6.25E-05,2.529,461.105
15782,8.414155621,25.11907818,7.564265276,44.85483909,5.03E-05,2.308,471.94
15783,7.708394541,22.54388022,7.905253223,46.73205692,3.92E-05,2.308,471.94
15784,7.213431132,20.63598532,7.364826133,44.67954506,3.10E-05,2.304,392.3525
15785,6.583002258,18.51205577,7.442611919,44.3372289,2.19E-05,2.304,392.3525
15786,6.018589577,17.16377159,7.898227353,45.66356347,2.02E-05,2.497,344.855
15787,5.701468611,16.21651614,7.572256342,44.00770958,1.64E-05,2.497,344.855
15788,5.294112724,15.52297058,8.026202465,46.53234825,1.49E-05,2.501,355.105
15789,5.099267828,15.1747655,7.695808853,46.34472058,1.42E-05,2.501,355.105
15790,5.051889006,14.97324933,7.567905606,45.19135215,1.32E-05,2.406,262.12625
15791,4.942862021,14.71844703,8.065449868,45.58198488,1.23E-05,2.406,262.12625
15792,8.270549682,19.43177277,7.34706086,43.73883381,2.01E-05,2.198,239.23875
15793,8.201415655,19.58280145,7.232133157,43.52891294,2.16E-05,2.198,239.23875
15794,8.183331359,20.63996647,6.822481899,39.65631682,2.80E-05,2.032,190.22375
15795,8.549711893,23.24938959,6.612405308,40.17148475,4.11E-05,2.032,190.22375
15796,8.909015778,26.18999247,5.801390093,34.29074507,5.60E-05,1.792,209.25875
15797,9.563027988,32.16941168,5.730396492,34.49058196,8.71E-05,1.792,209.25875
15798,9.910321344,35.99040465,5.331436339,32.5870137,0.000107132,1.416,187.14
15799,10.69026801,39.37987562,5.42865737,33.36564079,0.000122348,1.416,187.14
15800,11.17310725,41.21398491,5.275773427,32.91519606,0.000130112,1.153,205.06625
15801,11.31709745,41.11171161,5.227941002,32.86582356,0.000129025,1.153,205.06625
15802,11.47827389,40.58108977,5.024374194,31.32081101,0.000124823,0.932,200.54875
15803,11.61836147,40.63316351,5.053424783,31.5370168,0.000124157,0.932,200.54875
15804,11.74454756,39.61897976,5.138946553,32.30386941,0.000117336,0.8,228.725
15805,12.02701497,40.09248307,5.307632263,32.63738561,0.000117551,0.8,228.725
15806,9.020465714,35.79977467,5.316300598,33.61118264,0.000109972,0.663,226.39875
15807,9.364329849,34.783082,5.288941741,32.52470157,0.000102033,0.663,226.39875
15808,9.414533317,35.76340487,5.383905992,31.33574094,0.000107051,0.578,319.61625
15809,9.73646955,34.89442491,5.319178649,32.16196432,0.000100419,0.578,319.61625
15810,9.948389268,33.67102567,4.882628646,29.83389665,9.22E-05,1.53,296.425
15811,9.874044291,33.1158792,5.008485967,29.51181004,8.99E-05,1.53,296.425
15812,10.08969734,34.60464316,3.937370538,22.74479196,9.68E-05,2.792,378.3875
15813,10.18221524,34.5528333,3.843384042,23.19925623,9.58E-05,2.792,378.3875
15814,10.02565374,33.99001698,3.148785938,19.089571,9.38E-05,3.664,403.3575
15815,10.19054132,34.66838239,3.184485108,18.72407534,9.71E-05,3.664,403.3575
15816,10.50392324,34.90522049,2.956745331,17.47227645,9.68E-05,4.348,292.855
15817,10.5831471,35.71975071,2.837761631,17.01753626,0.000100514,4.348,292.855
15818,11.15819381,38.22142113,2.360260057,15.1506128,0.000111876,4.633,374.03
15819,11.43677914,38.4559443,2.460011296,14.81848304,0.000111285,4.633,374.03
15820,11.68704569,40.30383804,2.151492427,15.08501012,0.000120792,4.313,298.3825
15821,11.77917856,40.44313362,2.148227564,14.85566439,0.000120645,4.313,298.3825
15822,11.78797508,40.43342425,2.609274643,17.97824249,0.000120307,2.974,337.86125
15823,11.6656601,40.75331191,2.570969756,17.65069849,0.00012344,2.974,337.86125
15824,11.68246388,40.21412494,2.898878579,20.38968158,0.000119528,2.35,372.05
15825,11.20973606,38.43570056,2.937762546,19.74615703,0.000111752,2.35,372.05
15826,10.600701,36.49507337,3.067327967,21.22187484,0.000104696,2.496,387.9675
15827,10.08703685,34.18001762,3.190192249,21.29631936,9.45E-05,2.496,387.9675
15828,9.309382999,31.5961985,3.549263504,24.04052228,8.48E-05,2.587,383.585
15829,8.596659403,28.28111115,3.538613691,23.66425367,6.95E-05,2.587,383.585
15830,7.778436031,25.11840943,4.40575877,28.31538109,5.58E-05,2.711,327.55125
15831,7.055239036,22.12357642,4.241782385,27.32721196,4.26E-05,2.711,327.55125
15832,6.632564386,20.10132273,4.162596112,28.20672621,3.39E-05,2.76,458.19625
15833,5.9836897,18.08315698,4.339544321,28.84647265,2.55E-05,2.76,458.19625
15834,5.788118487,17.3862152,4.374938546,28.18624983,2.30E-05,2.819,318.12125
15835,5.313343841,16.61019234,4.407756189,28.46754834,2.12E-05,2.819,318.12125
15836,5.100871621,15.85178184,4.546084206,30.80243279,1.79E-05,2.921,251.985
15837,4.973646747,15.36835433,4.664483454,30.27114818,1.61E-05,2.921,251.985
15838,4.930407008,15.1903726,5.66386823,36.79203036,1.52E-05,3.111,206.285
15839,4.848343876,14.90265053,5.850057444,36.47354623,1.40E-05,3.111,206.285
15840,8.38436485,19.87727089,6.896614539,41.84085894,2.23E-05,3.382,152.27375
15841,8.434189915,20.34271817,6.98761065,41.58794602,2.47E-05,3.382,152.27375
15842,8.394754023,21.60590996,7.63968005,45.58046069,3.23E-05,3.618,144.6625
15843,8.813627981,25.01243181,7.643064037,46.52559889,4.99E-05,3.618,144.6625
15844,9.218443615,28.54455699,7.703696132,47.57743811,6.80E-05,3.731,130.56125
15845,10.04478105,35.4558765,7.806566273,47.78867941,0.000103553,3.731,130.56125
15846,10.60473147,40.45658576,8.055045408,50.08608065,0.000129224,3.701,123.41875
15847,11.28274771,43.56952813,7.924827139,50.48334,0.000143303,3.701,123.41875
15848,11.46776917,43.26937804,10.0247045,58.62412441,0.000140768,3.644,198.10625
15849,11.41905404,42.11643978,9.958451838,58.01475284,0.000134245,3.644,198.10625
15850,11.35733591,40.35392153,11.66243377,64.84515223,0.000123352,3.587,218.45375
15851,11.38711062,40.10537963,11.78435294,64.24542846,0.000122499,3.587,218.45375
15852,11.21549226,39.00726091,13.19536338,70.24411717,0.000115884,3.5,246.6475
15853,11.18858235,38.39292265,12.89323299,69.53411249,0.000111032,3.5,246.6475
15854,7.768583649,34.38548565,14.66245222,78.22068081,0.000106825,3.392,298.28375
15855,7.79599694,34.74077083,14.98139557,77.18396423,0.000106242,3.392,298.28375
15856,7.916778681,32.97742578,17.49070581,85.2324391,9.84E-05,3.295,318.44625
15857,7.993782379,33.15992765,17.98114939,86.64896423,0.00010047,3.295,318.44625
15858,8.220629777,33.55953459,19.48529889,91.3957387,9.68E-05,3.412,182.5875
15859,8.0381328,32.25202884,19.35571279,88.48927524,9.54E-05,3.412,182.5875
15860,8.100456386,33.37935356,22.18528918,97.1811778,0.000101498,3.721,0
15861,8.206778753,33.90625473,21.84052834,97.15442128,0.000102723,3.721,0
15862,8.328545621,35.07875201,24.30352069,101.1327175,0.000105851,4.121,340.0175
15863,8.480022955,34.80750455,24.06617565,104.6563568,0.000107395,4.121,340.0175
15864,8.862952142,35.52952086,25.01209153,104.6619813,0.000109202,4.362,300.98375
15865,8.871115668,35.67348479,25.11205401,104.7775899,0.000106526,4.362,300.98375
15866,9.378616335,36.19683519,26.18165702,105.9749772,0.000110612,4.322,232.67375
15867,9.695039132,37.91911244,26.05263929,103.6940118,0.000119136,4.322,232.67375
15868,10.49232077,40.13512238,25.44644379,106.2563647,0.000127387,4.079,294.7075
15869,10.2183244,40.16436324,26.03908435,105.5269377,0.000129116,4.079,294.7075
15870,10.11566845,40.55108134,25.32785655,104.503714,0.000132078,3.727,366.945
15871,10.02883809,40.42853948,25.30395195,104.777156,0.000131852,3.727,366.945
15872,10.04509907,39.28677215,22.34645693,95.605836,0.00012504,3.621,350.2175
15873,9.558832701,37.61175405,22.45552449,97.46709195,0.000118017,3.621,350.2175
15874,9.202006103,35.50371986,19.18127898,85.87518085,0.00010815,3.805,420.1625
15875,8.78209502,33.4624805,19.30337738,86.92067211,9.86E-05,3.805,420.1625
15876,8.454217157,30.91259105,15.20757149,71.71415167,8.56E-05,4.078,446.19375
